meannh,cum.prob
4546.29960639815,0.233
4548.88967444278,0.234
4558.9089145031,0.235
4563.57913598701,0.236
4571.28023768152,0.237
4579.11669152246,0.238
4581.86798688212,0.239
4591.630469422,0.24
4597.1655870756,0.241
4603.75379215281,0.242
4612.17398762386,0.243
4619.28001513605,0.244
4628.27850835246,0.245
4630.77721083129,0.246
4637.81118277176,0.247
4647.71618555737,0.248
4649.08156200519,0.249
4655.32397293056,0.25
4662.40823374933,0.251
4669.91698865427,0.252
4680.61115900935,0.253
4685.94281982259,0.254
4693.23588631864,0.255
4696.10146540428,0.256
4707.97194736702,0.257
4713.82362414107,0.258
4719.84650768326,0.259
4728.30113277254,0.26
4730.55274951632,0.261
4735.75857399488,0.262
4745.8706965824,0.263
4754.02403383602,0.264
4755.39874285135,0.265
4768.17463847613,0.266
4769.29668421418,0.267
4775.10203671606,0.268
4785.47934872524,0.269
4794.4587121668,0.27
4797.22004780198,0.271
4802.76805030531,0.272
4811.23895493052,0.273
4815.21419063013,0.274
4824.46798143616,0.275
4833.07178797965,0.276
4837.06235080281,0.277
4847.52089925093,0.278
4852.82153200618,0.279
4857.04642046636,0.28
4863.17898269491,0.281
4868.89115164479,0.282
4878.45296290947,0.283
4886.8727786662,0.284
4894.60455479415,0.285
4900.46650898021,0.286
4904.47410447674,0.287
4912.48144369618,0.288
4920.18501955163,0.289
4925.83243920203,0.29
4929.70747915147,0.291
4936.73186293377,0.292
4943.45902362958,0.293
4954.80112466376,0.294
4955.05794014554,0.295
4965.65451030623,0.296
4970.97250588973,0.297
4980.73468431543,0.298
4982.2446173066,0.299
4994.80110458415,0.3
4995.24141301719,0.301
5008.27891336924,0.302
5012.57195395048,0.303
5015.8965416597,0.304
5022.25188086642,0.305
5028.92966344849,0.306
5036.09065480969,0.307
5048.42904591366,0.308
5052.59523423657,0.309
5056.98503368704,0.31
5065.85539439025,0.311
5069.68260101305,0.312
5076.91046077424,0.313
5084.63804686997,0.314
5089.88650106531,0.315
5100.12597113769,0.316
5102.57482457741,0.317
5113.43932159549,0.318
5121.41621906669,0.319
5124.56739229606,0.32
5134.93070357905,0.321
5141.07980697828,0.322
5144.28455879977,0.323
5150.83052945813,0.324
5160.24099722441,0.325
5167.26244742609,0.326
5169.84429525588,0.327
5182.54433398726,0.328
5187.86381586926,0.329
5196.16042665224,0.33
5202.7259121648,0.331
5210.05152120965,0.332
5212.88429739978,0.333
5221.31290833303,0.334
5230.29009373364,0.335
5232.58430863896,0.336
5240.67823867416,0.337
5244.40111397519,0.338
5251.55369612468,0.339
5263.61500105675,0.34
5268.17735888359,0.341
5274.17283800002,0.342
5279.1495898711,0.343
5289.69570553018,0.344
5293.47681395618,0.345
5305.11299742369,0.346
5310.03836974692,0.347
5313.42224624836,0.348
5320.43323493418,0.349
5329.27808986861,0.35
5335.59447823815,0.351
5344.83061130868,0.352
5350.10825391282,0.353
5356.31181017891,0.354
5363.63486068193,0.355
5369.3996279709,0.356
5378.48355824964,0.357
5386.68346659431,0.358
5391.3930000691,0.359
5396.25896457934,0.36
5407.166075841,0.361
5414.63605339867,0.362
5420.5358015582,0.363
5426.52610629168,0.364
5432.29717008311,0.365
5440.89603809543,0.366
5445.76511581476,0.367
5452.70996274263,0.368
5461.0873984376,0.369
5468.02269372559,0.37
5477.24167525363,0.371
5484.81024277148,0.372
5491.12730463884,0.373
