meannh,cum.prob
3865.77359015861,0.001
4585.7494693534,0.002
4758.7486578641,0.003
4897.18302849494,0.004
4968.20853599,0.005
5153.21440741764,0.006
5213.39111649277,0.007
5293.21345454366,0.008
5371.55585999789,0.009
5452.09274609951,0.01
5498.04614668843,0.011
5561.40871511406,0.012
5594.3256601711,0.013
5657.89016270167,0.014
5733.41110501327,0.015
5773.39069274459,0.016
5812.04390706176,0.017
5875.48442721748,0.018
5906.54787917153,0.019
5940.15626694342,0.02
5992.56092841728,0.021
6036.0106204321,0.022
6061.4764147169,0.023
6098.63394594763,0.024
6155.3032518361,0.025
6169.82847126718,0.026
6217.0806763497,0.027
6256.04546513441,0.028
6279.04317175338,0.029
6316.33615146306,0.03
6337.4291028179,0.031
6383.97402908524,0.032
6420.27569818951,0.033
6434.68874149995,0.034
6464.58312614012,0.035
6498.13244349848,0.036
6530.90593881118,0.037
6560.95323569442,0.038
6578.30414618366,0.039
6608.9443601671,0.04
6619.24412826586,0.041
6658.60043436655,0.042
6675.03016030937,0.043
6705.33715958071,0.044
6729.20033340209,0.045
6758.63951621447,0.046
6788.74093708456,0.047
6795.84324039762,0.048
6826.64021158459,0.049
6854.34796402862,0.05
6884.33080372313,0.051
6905.73173411601,0.052
6921.30210361132,0.053
6946.52217505779,0.054
6963.2808506042,0.055
6987.4217087514,0.056
7015.01856819113,0.057
7026.75100985235,0.058
7050.45391050885,0.059
7074.44562002078,0.06
7098.18887498861,0.061
7122.84247038933,0.062
7133.24823058831,0.063
7156.28200645631,0.064
7168.37439468783,0.065
7193.87139668288,0.066
7221.40432029881,0.067
7230.96340068175,0.068
7244.39457905376,0.069
7274.034289205,0.07
7290.40398538815,0.071
7319.83602740881,0.072
7326.60337072802,0.073
7358.52119176067,0.074
7366.05279943662,0.075
7380.11080195854,0.076
7410.50818583086,0.077
7429.68183287072,0.078
7434.29407035922,0.079
7461.93377221323,0.08
7484.76902156138,0.081
7488.19543002968,0.082
7519.61828683689,0.083
7537.30071207914,0.084
7557.34918290602,0.085
7566.86900510186,0.086
7581.62524415043,0.087
7598.92591056265,0.088
7626.48020178933,0.089
7627.56488494679,0.09
7656.38772426284,0.091
7668.82323400127,0.092
7684.67658915277,0.093
7700.74608820199,0.094
7713.52095495511,0.095
7739.38777381592,0.096
7759.9477108222,0.097
7769.18677235663,0.098
7782.03883767791,0.099
7800.51668010365,0.1
7819.43518958143,0.101
7831.54088832258,0.102
7852.16308507763,0.103
7865.07129324561,0.104
7875.34405798837,0.105
7890.22857476468,0.106
7906.16250711312,0.107
7932.33233013654,0.108
7948.97827962998,0.109
7957.83630141985,0.11
7982.37578659655,0.111
7986.12181594953,0.112
8004.27841400607,0.113
8021.0742122988,0.114
8034.58351822619,0.115
8054.80250913029,0.116
8073.96015115547,0.117
8080.35515185048,0.118
8095.04567792602,0.119
8114.83614548056,0.12
8131.46775663124,0.121
8148.150211043,0.122
8153.89584972554,0.123
8173.15197617523,0.124
8191.87386434359,0.125
8197.02436128254,0.126
8222.08144646083,0.127
8225.60522981741,0.128
8240.2283004667,0.129
8263.99113370166,0.13
8275.44338676531,0.131
8285.75553475591,0.132
8308.22339811918,0.133
8321.40878339923,0.134
8337.36052450128,0.135
8343.80573206765,0.136
8359.89123014902,0.137
8376.4378731957,0.138
8387.73709832015,0.139
8408.28375336931,0.14
8412.35879291512,0.141
8433.46069086628,0.142
8453.79809410315,0.143
8467.65883232426,0.144
8477.14758960858,0.145
8484.43126248439,0.146
8502.68059025553,0.147
8519.56304159213,0.148
8534.70470435202,0.149
8538.33448091522,0.15
8553.07034228497,0.151
8574.36991487244,0.152
8591.5514713288,0.153
8596.394958427,0.154
8616.75195576492,0.155
8630.32663575777,0.156
8644.64441844196,0.157
8658.81621321131,0.158
8665.6607664289,0.159
8675.06729172739,0.16
8697.05236877284,0.161
8709.92211145684,0.162
8723.87791794648,0.163
8732.70866424535,0.164
8743.7970007177,0.165
8755.78008332008,0.166
8773.62298847024,0.167
8788.10539270598,0.168
8808.41375490968,0.169
8819.89784612224,0.17
8831.32574934153,0.171
8840.80957635908,0.172
8857.69029038715,0.173
8872.91086716396,0.174
8878.76372885553,0.175
8894.68072111007,0.176
8907.65500551947,0.177
8925.45669767966,0.178
