a,Rstar,R0,psi,pi,mean_nz,meannh
1.28704713308383e-05,1.26931119418474,0.059540154521612,48.64987725996,2.90358448062378e-06,4383.69270499358,4628.27850835246
1.31035466712127e-05,1.20209260695318,0.0322813832351787,36.6048900191703,2.27638833126783e-06,5846.30430037152,6172.49573992156
1.70962420064472e-05,1.10001683405919,0.0423096160998993,96.9307146448294,1.62308594939907e-06,2188.8106020082,2310.93412560345
1.89427705258112e-05,1.43061685239545,0.0549014133378747,42.7537221005325,6.03288731163664e-06,4995.45413118325,5274.17283800002
1.50358054137127e-05,1.03105381058671,0.0578039110306257,22.2069033158955,4.80631270259076e-07,9725.20200388018,10267.8144781161
1.31331249065101e-05,1.04014493736529,0.0768965739714502,60.8817486222448,5.49096200550969e-07,3495.61760193897,3690.65372717461
1.26098534526369e-05,1.66571071037246,0.00683527880396927,38.2531470749922,5.074218805096e-06,5591.031156924,5902.97976718198
1.26266258405764e-05,1.07342199930206,0.00624262029865173,38.6464961680347,8.69074763840528e-07,5533.37238369991,5842.10395336706
1.80426188524179e-05,1.45514883964554,0.0619998904540363,25.2125122844881,6.01636508240346e-06,8542.04884170391,9018.64791442153
1.43257216885211e-05,1.23147701229777,0.00417262344795188,26.8345790837554,2.70400663075148e-06,8015.77446882783,8463.01034276776
2.16775518072126e-05,1.29700750524764,0.111553672431789,35.1418379552762,5.58718523339083e-06,6093.24880136673,6433.21837803212
2.31076310860757e-05,1.6159016626822,0.0454506015392174,34.527440369716,9.22662270498631e-06,6203.28386445887,6549.39278895615
1.4310086158569e-05,1.43138165699328,0.010735303672765,38.4670823058898,4.35942952708328e-06,5559.52341074006,5869.71406305458
1.340838554685e-05,1.19589956752335,0.0710119650583921,57.5672110006284,2.36427935785806e-06,3698.65771058631,3905.0223507133
2.34428864159742e-05,1.83302116017732,0.0458687147151643,79.4514576343155,1.11655622837487e-05,2673.40853675451,2822.5699444243
2.29795942681292e-05,1.59287148988215,0.133392276015515,57.0015031468727,9.86932504272159e-06,3735.69156438269,3944.12248868875
1.58094911508495e-05,1.05735805547459,0.0202628768498142,27.4491768962087,8.75333709421924e-07,7832.92578394401,8269.95971274428
